Date,Open,High,Low,Close,Volume,Adj_Close
2016-06-03,1977.0,2010.9100341796875,1853.0,1895.0,25673559,1881.17236328125
2016-06-10,1970.5,2077.0,1922.3399658203125,1942.0,23503012,1927.8294677734375
2016-06-17,1922.5,2018.0,1891.0,2005.5,25254127,1990.8660888671875
2016-06-24,2054.0,2127.0,1932.0,2077.5,24094653,2062.3408203125
2016-07-01,2105.0,2351.5,2025.0,2345.0,26490895,2327.888916015625
2016-07-08,2392.0,2407.0,2270.5,2368.0,20469511,2350.7216796875
2016-07-15,2416.0,2543.0,2411.5,2469.5,22958839,2451.480712890625
2016-07-22,2425.0,2469.0,2298.0,2363.0,22963553,2345.7578125
2016-07-29,2372.5,2507.5,2331.5,2461.5,17994910,2443.538818359375
2016-08-05,2484.0,2519.5,2374.0,2484.5,25874862,2466.370849609375
2016-08-12,2511.0,2562.5,2401.5,2409.0,21935028,2391.744873046875
2016-08-19,2402.0,2522.0,2397.0,2446.0,16711062,2428.480224609375
2016-08-26,2435.0,2471.5,2336.0,2467.5,18350307,2449.826416015625
2016-09-02,2397.5,2409.5,2274.0,2327.0,21655348,2310.331787109375
2016-09-09,2340.0,2398.0,2296.0,2350.0,16364374,2333.167724609375
2016-09-16,2292.5,2320.0,2253.5,2279.5,23305461,2263.17236328125
2016-09-23,2305.5,2524.5,2305.5,2519.0,21584112,2500.95703125
2016-09-30,2510.0,2635.0,2434.5,2574.5,26735677,2556.06005859375
2016-10-07,2561.0,2717.0,2561.0,2676.5,23419528,2657.3291015625
2016-10-14,2692.5,2800.0,2550.050048828125,2596.0,25859828,2577.406005859375
2016-10-21,2607.5,2677.5,2581.5,2668.5,18721367,2649.38623046875
2016-10-28,2695.0,2832.0,2671.0,2831.5,23298715,2811.21875
2016-11-04,2822.0,2890.0,2709.5,2727.5,22940407,2707.9638671875
2016-11-11,2798.0,3217.0,2775.0,3069.0,39431040,3047.017333984375
2016-11-18,3112.0,3180.0,2919.0,2934.0,25791469,2912.984619140625
2016-11-25,2982.5,3190.0,2939.5,3113.0,21253629,3090.702880859375
2016-12-02,3149.0,3158.580078125,2934.5,3005.5,23255890,2983.97265625
2016-12-09,3033.5,3340.5,2954.739990234375,3223.5,26253682,3200.410888671875
2016-12-16,3240.0,3276.0,3039.0,3091.5,24747206,3069.3564453125
2016-12-23,3068.0,3115.5,3019.5,3064.0,12443004,3042.053466796875
2016-12-30,3143.0,3190.0,3118.5,3158.5,5984117,3135.87646484375
2017-01-06,3168.5,3193.5,3050.0,3095.0,15053063,3072.831787109375
2017-01-13,3131.0,3468.5,3094.0,3417.5,24412474,3393.02197265625
2017-01-20,3460.0,3514.0400390625,3385.0,3450.0,20780777,3425.288818359375
2017-01-27,3407.0,3685.0,3391.31689453125,3567.5,24725728,3541.947021484375
2017-02-03,3566.5,3567.0,3378.0,3390.5,19100819,3366.21533203125
2017-02-10,3413.5,3578.5,3311.5,3572.5,29335752,3546.911376953125
2017-02-17,3638.0,3718.5,3336.876953125,3599.5,21957950,3573.718017578125
2017-02-24,3647.5,3717.382080078125,3253.5,3315.5,22348155,3292.669921875
2017-03-03,3335.0,3479.5,3275.0,3340.0,23937181,3317.001220703125
2017-03-10,3314.0,3353.0,3168.0,3178.5,23604590,3156.613037109375
2017-03-17,3270.0,3542.0,3246.5,3453.5,32194136,3429.719970703125
2017-03-24,3440.0,3470.346923828125,3222.0,3257.5,18592387,3235.069091796875
2017-03-31,3195.0,3290.5,3112.5,3209.5,21884616,3187.3994140625
2017-04-07,3233.0,3336.5,3173.5,3255.0,21586178,3232.58642578125
2017-04-14,3300.0,3343.5,3081.943115234375,3121.0,19957413,3099.509033203125
2017-04-21,3055.0,3185.050048828125,3002.39990234375,3058.5,21601301,3037.439453125
2017-04-28,3140.0,3162.0,3010.0,3062.0,19897169,3040.915283203125
2017-05-05,3084.0,3099.06494140625,2882.5,2979.0,21126410,2958.486572265625
2017-05-12,2965.0,3046.5,2901.5,2970.0,23147296,2949.548828125
2017-05-19,3000.0,3178.0,2966.02001953125,3167.5,26185579,3145.688720703125
2017-05-26,3190.0,3232.5,3042.0,3190.0,21314438,3168.033935546875
2017-06-02,3168.5,3195.0,3080.5,3156.0,16135270,3134.26806640625
2017-06-09,3151.5,3297.5,3084.199951171875,3264.5,17847992,3242.02099609375
2017-06-16,3247.5,3288.179931640625,3043.5,3044.0,28412650,3023.0390625
2017-06-23,3084.5,3113.0,2970.0,3052.5,4499944,3031.48095703125
2017-06-30,3066.0,3301.5,3043.5,3242.0,4235020,3219.67578125
2017-07-07,3230.0,3444.0,3230.0,3362.0,24136063,3338.849609375
2017-07-14,3368.5,3489.5791015625,3300.0,3448.0,22790680,3424.25732421875
2017-07-21,3464.5,3506.5,3348.5,3353.0,22515863,3329.911865234375
2017-07-28,3350.0,3519.8291015625,3301.5,3504.0,23945330,3479.8720703125
2017-08-04,3561.0,3589.0,3368.0,3546.0,23744535,3521.583251953125
2017-08-11,3571.0,3644.5,3255.5,3370.0,24434753,3347.567626953125
2017-08-18,3375.0,3478.5,3354.0,3429.5,18297734,3406.671875
2017-08-25,3448.0,3742.5,3434.5,3661.0,21717864,3636.630615234375
2017-09-01,3624.0,3784.5,3582.5,3759.5,18180069,3734.475341796875
2017-09-08,3723.0,3765.0,3598.699951171875,3600.5,17706041,3576.532958984375
2017-09-15,3630.0,3721.31005859375,3443.5,3452.5,31362653,3429.518798828125
2017-09-22,3485.0,3528.0,3424.5,3500.0,20884059,3476.7021484375
2017-09-29,3492.5,3498.5,3374.199951171875,3473.0,18799171,3449.88232421875
2017-10-06,3501.0,3710.0,3493.0,3710.0,17798001,3685.304931640625
2017-10-13,3690.0,4110.2900390625,3563.0,3688.5,22534656,3663.947998046875
2017-10-20,3750.0,3805.5,3541.5,3600.0,22334337,3576.036865234375
2017-10-27,3616.0,3627.5,3475.5,3554.5,18068654,3530.8388671875
2017-11-03,3537.5,3774.5,3508.60009765625,3725.0,19670780,3700.204345703125
2017-11-10,3748.0,3831.5,3652.5,3695.0,17870109,3670.404541015625
2017-11-17,3738.0,4226.56005859375,3480.5,3546.0,24723538,3522.396728515625
2017-11-24,3513.0,3679.5,3497.68994140625,3655.0,16817977,3630.6708984375
2017-12-01,3630.0,3685.5,3464.0,3502.0,21158480,3478.68896484375
2017-12-08,3553.0,3584.0,3399.0,3468.5,23980632,3445.412109375
2017-12-15,3462.5,3624.5,3451.5,3624.5,32984265,3600.373779296875
2017-12-22,3648.0,3779.0,3634.0,3746.5,14753278,3721.562255859375
2017-12-29,3770.0,3942.0,3770.0,3942.0,7817141,3915.760009765625
2018-01-05,3943.5,4003.5,3853.0,3959.5,16127981,3933.143798828125
2018-01-12,3971.0,4173.5,3958.5,4170.0,26408395,4142.2431640625
2018-01-19,4187.0,4189.5,3981.0,4016.5,20172887,3989.7646484375
2018-01-26,3986.5,4025.0,3878.0,3942.5,21292881,3916.257080078125
2018-02-02,3971.5,4040.5,3867.5,3901.5,23523977,3875.530029296875
2018-02-09,3868.0,3970.0,3720.5,3788.5,37043425,3763.281982421875
2018-02-16,3861.0,4157.5,3860.0,4102.0,28462213,4074.69580078125
2018-02-23,4096.5,4105.5,3926.0,4001.5,24361629,3974.8642578125
2018-03-02,4029.5,4087.0,3631.5,3638.5,29679046,3615.471923828125
2018-03-09,3640.0,3786.5,3625.5,3726.5,25848857,3702.915283203125
2018-03-16,3732.0,3793.5,3674.0,3735.0,27131357,3711.362060546875
2018-03-23,3701.5,3734.0,3513.0,3566.5,28923762,3543.928466796875
2018-03-30,3571.0,3650.0,3485.0,3611.0,19233351,3588.14599609375
2018-04-06,3668.5,3676.5,3507.0,3560.0,19703301,3537.46923828125
2018-04-13,3595.0,3824.5,3523.5,3785.0,29122970,3761.045166015625
2018-04-20,3766.5,4033.0,3723.5,3987.0,26269537,3961.76708984375
2018-04-27,3995.0,4031.0,3865.5,3978.0,23603168,3952.823486328125
2018-05-04,3989.5,4075.5,3905.5,4075.0,23451421,4049.2099609375
2018-05-11,4070.0,4255.0,4011.0,4224.0,18975939,4197.2666015625
2018-05-18,4226.0,4388.5,4183.0,4340.0,25375307,4312.53369140625
2018-05-25,4327.0,4428.5,4218.0,4263.5,27107028,4236.517578125
2018-06-01,4220.5,4328.5,4166.0,4292.0,19437628,4264.8369140625
2018-06-08,4325.0,4541.0,4289.5,4420.0,22342308,4392.02685546875
2018-06-15,4419.0,4472.5,4219.5,4219.5,29031401,4192.7958984375
2018-06-22,4247.0,4268.5,4095.5,4182.0,23257085,4155.53271484375
2018-06-29,4152.0,4294.0,4036.0,4201.0,22428286,4174.4130859375
2018-07-06,4124.0,4143.0,3951.5,4071.0,25531758,4045.235107421875
2018-07-13,4160.0,4186.0,3980.0,4039.5,19713998,4013.9345703125
2018-07-20,4037.0,4149.0,3964.5,4087.0,21086503,4061.1337890625
2018-07-27,4053.0,4298.5,4025.5,4162.0,25801172,4135.6591796875
2018-08-03,4124.0,4242.0,3882.0,3992.0,29935131,3966.7353515625
2018-08-10,3984.0,4040.0,3793.0,3803.0,28688728,3779.85693359375
2018-08-17,3784.0,3849.0,3631.5,3706.0,22929474,3683.447265625
2018-08-24,3751.0,3782.0,3637.0,3719.0,22079234,3696.368408203125
2018-08-31,3764.5,3803.0,3640.0,3659.0,22606842,3636.73388671875
2018-09-07,3640.0,3675.5,3493.0,3509.5,23588081,3488.143310546875
2018-09-14,3542.0,3612.0,3460.5,3596.5,28854406,3574.61376953125
2018-09-21,3572.5,3922.0,3568.0,3921.0,41203930,3897.13916015625
2018-09-28,3891.0,3970.0,3840.0,3880.0,22494938,3856.388916015625
2018-10-05,3880.5,3956.0,3717.5,3744.5,21958039,3721.713134765625
2018-10-12,3751.0,3796.5,3558.0,3674.5,26866328,3652.13916015625
2018-10-19,3670.5,3837.0,3652.5,3677.0,21502852,3654.6240234375
2018-10-26,3725.5,3750.0,3550.0,3664.5,19971739,3642.20068359375
2018-11-02,3680.0,3966.5,3659.0,3853.0,21727129,3829.552978515625
2018-11-09,3861.5,3992.5,3812.0,3849.5,21008892,3826.073974609375
2018-11-16,4001.0,4016.0,3678.0,3910.0,34402216,3886.20654296875
2018-11-23,3943.5,3955.0,3622.5,3642.0,19981960,3619.8369140625
2018-11-30,3650.0,3673.5,3530.5,3559.0,27633276,3537.342041015625
2018-12-07,3766.0,3798.0,3489.0,3584.5,23293444,3562.686767578125
2018-12-14,3546.5,3775.0,3511.0,3675.5,23015019,3653.133544921875
2018-12-21,3742.5,3837.0,3685.0,3800.0,32712601,3776.87548828125
2018-12-28,3724.0,3808.0,3686.0,3762.5,5507895,3739.60400390625
2019-01-04,3794.0,3810.5,3587.0,3793.5,14365447,3770.4150390625
2019-01-11,3836.5,3965.5,3804.0,3867.5,18273739,3843.965087890625
2019-01-18,3834.0,3968.0,3818.5,3925.0,16463906,3901.114990234375
2019-01-25,3900.0,3940.0,3750.0,3878.0,18357477,3854.401123046875
2019-02-01,3980.0,4262.5,3903.5,4230.0,27998474,4204.2587890625
2019-02-08,4153.0,4351.5,4153.0,4265.0,23923592,4239.046875
2019-02-15,4317.0,4427.0,4268.5,4398.0,21126719,4371.23681640625
2019-02-22,4400.0,4478.0,4343.0,4465.0,17053297,4437.828125
2019-03-01,4480.0,4489.0,4306.0,4356.0,22190274,4329.4931640625
2019-03-08,4405.0,4480.0,4059.5,4120.0,21322495,4097.85302734375
2019-03-15,4143.0,4205.0,4120.0,4151.0,19567829,4128.685546875
2019-03-22,4234.0,4342.0,4109.5,4231.0,17261935,4208.2548828125
2019-03-29,4208.0,4496.5,4187.5,4461.0,23817692,4437.02001953125
2019-04-05,4567.0,4679.5,4532.5,4664.5,17647110,4639.4248046875
2019-04-12,4685.0,4790.5,4664.5,4771.5,16489675,4745.849609375
2019-04-19,4758.5,4759.0,4497.0,4600.0,15312909,4575.27294921875
2019-04-26,4633.0,4645.5,4503.0,4545.0,13187107,4520.568359375
2019-05-03,4552.0,4561.5,4348.5,4407.5,12569357,4383.80712890625
2019-05-10,4413.5,4488.5,4352.0,4412.0,15655369,4388.28271484375
2019-05-17,4438.5,4692.0,4361.5,4673.0,14899643,4647.87939453125
2019-05-24,4700.0,4711.5,4564.0,4642.0,13784555,4617.0458984375
2019-05-31,4771.0,4821.0,4497.0,4536.5,18536359,4512.11279296875
2019-06-07,4490.0,4612.5,4465.0,4518.5,15672028,4494.21044921875
2019-06-14,4551.5,4830.0,4547.5,4770.0,16299048,4744.357421875
2019-06-21,4783.0,4904.0,4616.0,4689.5,28732281,4664.29052734375
2019-06-28,4689.0,4915.0,4684.0,4880.5,14485157,4854.26416015625
2019-07-05,4935.0,5039.0,4686.0,4723.5,13502703,4698.10791015625
2019-07-12,4767.5,4892.5,4767.5,4808.5,13372191,4782.65087890625
2019-07-19,4840.0,4898.0,4769.0,4851.0,15004680,4824.92236328125
2019-07-26,4836.0,4908.0,4531.0,4605.5,19445261,4580.7421875
2019-08-02,4606.0,4761.0,4312.0,4386.5,25411838,4362.91845703125
