Date,Open,High,Low,Close,Volume,Adj_Close
2016-05-30,0.7749999761581421,0.800000011920929,0.7749999761581421,0.7950000166893005,973900,0.43980175256729126
2016-05-31,0.7900000214576721,0.800000011920929,0.7850000262260437,0.800000011920929,221000,0.4425678253173828
2016-06-01,0.7950000166893005,0.800000011920929,0.7900000214576721,0.800000011920929,39800,0.4425678253173828
2016-06-02,0.7900000214576721,0.7950000166893005,0.7850000262260437,0.7850000262260437,621800,0.43426960706710815
2016-06-03,0.7799999713897705,0.8050000071525574,0.7799999713897705,0.7950000166893005,1095700,0.43980175256729126
2016-06-06,0.7950000166893005,0.8149999976158142,0.7900000214576721,0.8050000071525574,890100,0.445333868265152
2016-06-07,0.8100000023841858,0.8149999976158142,0.800000011920929,0.8100000023841858,643400,0.448099821805954
2016-06-08,0.8149999976158142,0.8299999833106995,0.8050000071525574,0.8299999833106995,328700,0.459164023399353
2016-06-09,0.8199999928474426,0.8399999737739563,0.8100000023841858,0.824999988079071,450200,0.4563981294631958
2016-06-10,0.8149999976158142,0.8199999928474426,0.800000011920929,0.800000011920929,219700,0.4425678253173828
2016-06-13,0.800000011920929,0.800000011920929,0.7799999713897705,0.800000011920929,1362000,0.4425678253173828
2016-06-14,0.800000011920929,0.8100000023841858,0.7850000262260437,0.8100000023841858,324900,0.448099821805954
2016-06-15,0.800000011920929,0.8199999928474426,0.800000011920929,0.8100000023841858,325100,0.448099821805954
2016-06-16,0.800000011920929,0.8100000023841858,0.7950000166893005,0.800000011920929,484000,0.4425678253173828
2016-06-17,0.800000011920929,0.8100000023841858,0.7799999713897705,0.7799999713897705,636100,0.4315035343170166
2016-06-20,0.7900000214576721,0.800000011920929,0.7799999713897705,0.7900000214576721,473800,0.4370357096195221
2016-06-21,0.7850000262260437,0.7850000262260437,0.7400000095367432,0.7599999904632568,711000,0.42043930292129517
2016-06-22,0.7549999952316284,0.7699999809265137,0.7549999952316284,0.7599999904632568,89500,0.42043930292129517
2016-06-23,0.7549999952316284,0.7649999856948853,0.7450000047683716,0.75,620100,0.414907306432724
2016-06-24,0.7450000047683716,0.75,0.7250000238418579,0.75,275100,0.414907306432724
2016-06-27,0.7350000143051147,0.7549999952316284,0.7300000190734863,0.7450000047683716,98700,0.4121411144733429
2016-06-28,0.7450000047683716,0.7649999856948853,0.7450000047683716,0.7649999856948853,116100,0.42320534586906433
2016-06-29,0.7649999856948853,0.7649999856948853,0.7549999952316284,0.7549999952316284,138900,0.4176732897758484
2016-06-30,0.7649999856948853,0.7749999761581421,0.7599999904632568,0.7649999856948853,285200,0.42320534586906433
2016-07-01,0.7549999952316284,0.7649999856948853,0.7549999952316284,0.7599999904632568,62700,0.42043930292129517
2016-07-04,0.7649999856948853,0.7900000214576721,0.7599999904632568,0.7799999713897705,427100,0.4315035343170166
2016-07-05,0.7699999809265137,0.7699999809265137,0.7549999952316284,0.7599999904632568,430000,0.42043930292129517
2016-07-07,0.7649999856948853,0.7649999856948853,0.75,0.7549999952316284,40100,0.4176732897758484
2016-07-08,0.75,0.7599999904632568,0.7400000095367432,0.75,249200,0.414907306432724
2016-07-11,0.7599999904632568,0.7599999904632568,0.7450000047683716,0.7450000047683716,260600,0.4121411144733429
2016-07-12,0.7549999952316284,0.7549999952316284,0.7400000095367432,0.7450000047683716,153100,0.4121411144733429
2016-07-13,0.7450000047683716,0.75,0.7350000143051147,0.7400000095367432,415300,0.4093751609325409
2016-07-14,0.7350000143051147,0.75,0.7350000143051147,0.75,16200,0.414907306432724
2016-07-15,0.75,0.7599999904632568,0.7400000095367432,0.75,300900,0.414907306432724
2016-07-18,0.7549999952316284,0.7649999856948853,0.7400000095367432,0.7649999856948853,61600,0.42320534586906433
2016-07-19,0.7549999952316284,0.7549999952316284,0.7350000143051147,0.75,117700,0.414907306432724
2016-07-20,0.7400000095367432,0.75,0.7350000143051147,0.7450000047683716,69600,0.4121411144733429
2016-07-21,0.7350000143051147,0.7599999904632568,0.7350000143051147,0.75,189500,0.414907306432724
2016-07-22,0.7350000143051147,0.75,0.7300000190734863,0.7400000095367432,356600,0.4093751609325409
2016-07-25,0.7400000095367432,0.7450000047683716,0.7400000095367432,0.7400000095367432,63400,0.4093751609325409
2016-07-26,0.7250000238418579,0.7450000047683716,0.7250000238418579,0.7400000095367432,141300,0.4093751609325409
2016-07-27,0.7400000095367432,0.7400000095367432,0.7149999737739563,0.7200000286102295,237300,0.39831098914146423
2016-07-28,0.7200000286102295,0.7250000238418579,0.6850000023841858,0.6899999976158142,934200,0.38171470165252686
2016-07-29,0.6850000023841858,0.7049999833106995,0.6800000071525574,0.699999988079071,1025700,0.3872467875480652
2016-08-01,0.6949999928474426,0.7049999833106995,0.6800000071525574,0.6850000023841858,565100,0.37894871830940247
2016-08-02,0.6899999976158142,0.6949999928474426,0.6800000071525574,0.6800000071525574,602100,0.3761826455593109
2016-08-03,0.6800000071525574,0.6850000023841858,0.6700000166893005,0.675000011920929,318100,0.373416543006897
